2
KEY,WORDS,MULTIPLICITY
,. com/boardgame/112532/feed-ducks\",1
,. com/boardgame/30332/groups\",1
,. Add,3
,. Remove,3
,. Although,1
,. Some,4
,. Ties,3
,. Scores,3
,. com/site/theowlsnest02/home/hermit\\",1
,. org/wiki/Lines_of_Action\",1
,. Note:,4
,. com/games/manalath/rules\",1
,. Path:,1
,. Such,4
,. Dead,1
,. Light,1
,. com/boardgame/333775/meridians\",1
,. com/boardgame/28527/odd\",1
,. Example:,1
,. com/rulebooks/OMEGA_EN,1
,. Luis,1
,. com/boardgame/16387/3d-tic-tac-toe\",1
,. Swift,1
,. org/wiki/Achi_,1
,. com/boardgame/27628/agilidade\",1
,. com/boardgame/34948/all-queens-chess\",1
,. players,1
,. Smith,1
,. com/boardgame/11893/andantino\",1
,. Eighteen,3
,. Win,3
,. {,1
,. Mark,2
,. com/rulebooks/CALLANISH_EN,1
,. org/wiki/Connect_Four\",1
,. org/wiki/Connect6\",1
,. org/wiki/Hasami_shogi\",1
,. Davies,1
,. org/wiki/Dara_,1
,. Matches,1
,. com/boardgame/311967/fivalath\",1
,. com/game/108/five-mens-morris",1
,. Probably,1
,. 625,1
,. 915,3
,. 285,3
,. 1725,2
,. 4375,2
,. 535,2
,. org/help/helpWindow,2
,. jsp,2
,. Described,1
,. Order,3
,. Chaos,1
,. org/wiki/Order_and_Chaos\",1
,. com/boardgame/19841/pentago\",1
,. com/boardgame/51401/pentalathm\",1
,. Pente,1
,. amazon,1
,. com/Pushing-Strategy-Families-Challenge-Classic/dp/B07PT7X3PC\",1
,. com/boardgame/681/quarto\",1
,. com/boardgame/3190/quixo\",1
,. Pick,1
,. –,1
,. not,1
,. com/boardgame/261490/ringo\",1
,. Opposite,1
,. com/boardgame/3656/score-four\",1
,. Heller,1
,. P,3
,. Nienstaedt",1
,. Ones,1
,. Games,1
,. com/game/109/six-mens-morris,1
,. com/boardgame/119107/spava\",1
,. com/boardgame/93164/spline\",1
,. com/boardgame/112745/squava\",1
,. 2",1
,. 2_ai",1
,. 81,6
,. tictacmo,1
,. com/game/111/twelve-mens-morris\",1
,. com/boardgame/29080/twelve-mens-morris,1
,. 68,4
,. O,1
,. org/wiki/Ultimate_tic-tac-toe\",1
,. com/boardgame/175220/unfair\",1
,. Forty,7
,. Red,2
,. com/boardgame/126644/yavalade\",1
,. com/boardgame/126653/yavalanchor\",1
,. com/games/yavalath/\",1
,. Thereafter,2
,. Occupying,1
,. We,2
,. com/boardgame/286295/quantik\",1
,. com/boardgame/4545/upper-hand\",1
,. com/boardgame/188/go\",1
,. org/wiki/Ataxx\",1
,. That's,2
,. com/Flume_Go_rules,1
,. org/wiki/Rules_of_Go#Concise_statement\",1
,. nl/index,1
,. php/the-pit/539-macbeth\",1
,. nl,1
,. Japanese,1
,. xmp,4
,. net/,2
,. net,4
,. How,2
,. Mollett,1
,. org/wiki/Reversi\",1
,. com/boardgame/8243/rolit\",1
,. goliathgames,1
,. us/\",1
,. org/wiki/Rules_of_Go#Chinese_rules\",1
,. Modern,2
,. Dukes,1
,. com/game/219/alea-evangelii\",1
,. King,2
,. dragonheelslair,1
,. com/en/rulesard,1
,. 168,2
,. 129,2
,. 117,2
,. org/wiki/Bizingo\",1
,. com/s_5/s_51/bosuk-2,1
,. Attackers,2
,. com/page/171/brandub\",1
,. Setup,1
,. Silver,1
,. boardgamegeek,1
,. com/boardgame/335/breakthru\",1
,. Object,1
,. Additionally,1
,. Except,3
,. HeXentafl,1
,. wordpress,2
,. com/2019/09/26/hexentafl/\",1
,. Kane",1
,. Hnefatafl,1
,. Their,1
,. com/page/88/fetlar-hnefatafl\",1
,. dk/copenhagen_rules,1
,. php",1
,. Falkener,1
,. Glass,2
,. Custodial,2
,. wikimedia,1
,. org/wikipedia/commons/2/2b/Museum_Quintana_-_R%C3%A4uberspiel,1
,. jpg\",1
,. archive,3
,. org/web/20081003114509/http://www,2
,. aerobiologicalengineering,2
,. com/wxk116/Roman/BoardGames/latruncu,2
,. ch/ludus-latrunculorum/\",2
,. Twenty,10
,. 87,9
,. Enemy,3
,. 152,2
,. Judging,2
,. com/game/175/tawlbwrdd\",1
,. smirkandlaughter,2
,. com/shobu\",1
,. Kings,27
,. org/wiki/American_Pool_Checkers\",1
,. Stacks,3
,. org/wiki/Brazilian_draughts\",1
,. Anecdotally,1
,. Winning,6
,. Thirty,1
,. twelve,1
,. Promoted,12
,. frisiandraughts,2
,. com/onewebmedia/FRISIAN%20DRAUGHTS/Rules/OfficialRulesFrisianDraughts,1
,. Sambruni,1
,. Use,4
,. COIN,1
,. GOAL,1
,. di,2
,. fc,2
,. ul,2
,. pt/~jpn/gv/guerrilla,1
,. pt,1
,. they,1
,. Columns,1
,. org/wiki/Lasca\",1
,. Queens,3
,. Failure,1
,. Older,1
,. Zuni,1
,. Nick,1
,. Culin,1
,. org/wiki/Felli\",1
,. com/boardgame/137830/felli\",1
,. gamepuzzles,1
,. Triangles,1
,. Eleven,1
,. Within,1
,. Universal,1
,. Stepping:,1
,. org/web/20200701105455/http://www,1
,. com/Cage_rules,1
,. org/wiki/Hexdame\",1
,. Konane,1
,. J,1
,. Murray,1
,. org/wiki/Leap_Frog_,1
,. org/wiki/Armenian_draughts\",1
,. Sambruni",3
,. Padati,1
,. Various,1
,. Checking,1
,. Castling,12
,. Promotion,2
,. Chess-playing,1
,. chess,3
,. free,1
,. fr/cambodian/Cambodian%20Chess%20Games,1
,. Chariot,1
,. Perpetual,1
,. ],1
,. \"Rumi\",1
,. Soldier,1
,. Soldiers,1
,. Stalemate,15
,. 2x,1
,. Baidaq,1
,. Fers,1
,. Empty,1
,. Shah,1
,. Sarbaz,1
,. Promotes,1
,. Very,1
,. Bishop,1
,. Knight:,1
,. Rook:,1
,. Fil:,1
,. Pawns:,1
,. com/en/GameRules,5
,. Coskey,8
,. lud,57
,. //----------------------------------------,14
,. p,1
,. Piece,8
,. *,28
,. En,6
,. org/wiki/Hexagonal_chess\",8
,. B,8
,. Pritchard,8
,. Over,1
,. org/wiki/Rules_of_chess\",1
,. de,2
,. Grant,2
,. org/wiki/Double_chess\",1
,. "K2",2
,. "B11",2
,. "B20",2
,. "K22",2
,. "T22",2
,. "V20",2
,. "V11",2
,. "T2",2
,. Neutral,3
,. org/wiki/Four-player_chess\",1
,. invented,1
,. Note,7
,. By,4
,. Variations:,2
,. Rook,1
,. chessvariants,6
,. com/small,1
,. dir/halfchess,1
,. Rooks,1
,. And,1
,. Knight,1
,. eu/\",1
,. eu,1
,. org/wiki/Los_Alamos_chess\",1
,. org/wiki/Maharajah_and_the_Sepoys\",1
,. New,1
,. com/hexagonal,1
,. dir/minihex,1
,. "L3",1
,. "C12",1
,. "L14",1
,. "N12",1
,. "L13",1
,. "M12",1
,. "L4",1
,. "D12",1
,. Persian,1
,. com/boardgame/86997/spartan-chess\",1
,. played,1
,. Starchess,1
,. Mummies,1
,. com/diffsetup,1
,. dir/unachess,1
,. Capture,3
,. cs,2
,. uec,2
,. ac,2
,. jp/cgi-bin/uec55shogi/wiki,1
,. cgi,2
,. jp,1
,. org/wiki/Hexshogi\",1
,. Dekle,1
,. Kyoto,1
,. So,4
,. org/wiki/Kyoto_shogi\",1
,. Kakugyo,1
,. Kinsho,1
,. Ginsho,1
,. Keima,1
,. Kyosha,1
,. Fuhyo,1
,. Hop,13
,. 354,1
,. org/wiki/Tai_shogi\",1
,. org/wiki/Taikyoku_shogi#Game_equipment\",2
,. 156,1
,. Includes,1
,. Tokin:,1
,. org/wiki/Tenjiku_shogi\",1
,. Your,4
,. org/wiki/Unashogi\",1
,. org/wiki/Yonin_shogi/\\",1
,. Centreed,1
,. Sa,1
,. Ma,2
,. Sang,1
,. Cha,1
,. Po,1
,. Byeong/Jol,1
,. magix,3
,. net/bg/minixiangqi,1
,. com/rules/xiang-hex\",1
,. Centered,1
,. Bisecting,1
,. Jiang,1
,. Shi,1
,. Xiang,1
,. Ju,1
,. Pao,1
,. Zu,1
,. Dice,7
,. Reaching,5
,. Sticks,4
,. Turning,1
,. Most,1
,. org/wiki/Banqi\",1
,. Press,1
,. Finally,3
,. org/wiki/Battleship_,1
,. Horses,2
,. Ships,2
,. org/wiki/Chaturaji#Dice_throws\",1
,. com/s_5/s_51/bike1-2,1
,. Perpendicular,1
,. Above,1
,. "EndInnerTrack",1
,. "Entry",1
,. Tomb,1
,. Mehen,1
,. Up,2
,. Non-capturing,1
,. Making,1
,. com/Oust_rules,1
,. Thirteen,1
,. org/base/games/skirmishZeroSum/v0/skirmishZeroSum,1
,. pieces,1
,. org/wiki/Surakarta_,1
,. Tab,1
,. Heptagonal,1
,. which,1
,. com/games/triad/\",1
,. 1b,1
,. 2b,1
,. 3b,1
,. 3c,1
,. Aim:,1
,. Last,1
,. com/games/triple-tangle-rules-1,1
,. apronus,1
,. com/chess/puzzle/,1
,. org/wiki/Johann_Christian_Ludwig_Hellwig\",1
,. researchgate,1
,. net/publication/273947007_Die_Auftritte_des_Krieges_sinnlich_machen_Johann_C_L_Hellwig_und_das_Braunschweiger_Kriegsspiel\",1
,. each,1
,. Bombs,1
,. com/image/3535261/lattaque\",1
,. com/boardgame/56796/lets-catch-lion\",1
,. //------------------------------------------------------------------------------,5
,. Tank,1
,. Missile,1
,. Artillery,1
,. Bomber,1
,. Battleship,1
,. Vehicles,1
,. Aircraft,3
,. Boats,2
,. Buildings,1
,. Units,1
,. Humans,1
,. Forest,1
,. None,1
,. Special,1
,. Brute,1
,. Sharpshooter,1
,. Ace,1
,. Sea,1
,. Guerrilla,1
,. Foreign,1
,. Conscription,1
,. Elite,1
,. Hardened,1
,. Preemptive,1
,. Retaliation,1
,. Lady,1
,. //------------------------------------------------------------------------------",1
,. Rotating,1
,. net/bg/ploy,1
,. Same,1
,. com/image/1488366/shogun\",1
,. com/boardgame/2043/shogun\",1
,. Albert,2
,. Grossman,2
,. org/wiki/Clobber\",1
,. com/boardgame/9929/touch-and-go\",1
,. Mako,1
,. Kelley,1
,. if:,1
,. to,1
,. Play:,6
,. But,3
,. Ending,4
,. com/thread/2308167/new-game-now-abrobad\",1
,. Despite,2
,. lifein19x19,1
,. com/forum/viewtopic,1
,. php,1
,. Brain,1
,. Branching,1
,. Scoring,3
,. --,16
,. Placement,2
,. Directly,1
,. 98,3
,. 021,2
,. 015,2
,. Even,1
,. Yet,1
,. Together,1
,. Growing,1
,. Definitions:,4
,. Placements,1
,. Variants:,1
,. svg,2
,. Pass,2
,. Exception:,1
,. are,1
,. Variants,1
,. /,1
,. Start,1
,. Variant,2
,. CrossGeo,1
,. Importantly,2
,. every,4
,. Radran,2
,. com/boardgame/307379/trike\",2
,. "Moversites",1
,. Identifying,1
,. Turns,1
,. Areas,1
,. Equi,2
,. Details,1
,. Equiversi,1
,. Reduced,1
,. Pre-selecting,1
,. Evolution,1
,. Hops-a-Daisy,1
,. Hex,1
,. Turns:,1
,. Depending,1
,. Placements:,1
,. Sites,1
,. Please,2
,. com/thread/2518705\",1
,. Implemented,2
,. Control:,1
,. Option,1
,. Achieving,1
,. Edge,1
,. com/thread/2693572\",1
,. //---------------------------------------,1
,. Strategy,1
,. Connections,1
,. stones,3
,. Regions:,1
,. Netting,2
,. Suicide:,1
,. Suicide,1
,. 78,1
,. Shifts,1
,. ---,1
,. Step,1
,. com/thread/2557883\",1
,. 2:,1
,. group,1
,. Non-looping,1
,. Setup:,1
,. Orange,1
,. Walton,3
,. com/thread/2499500/rootzone-variant-ant-trails-and-similar\",1
,. Stackmoves:,1
,. its,1
,. South's,1
,. Promoting:,1
,. Spreading,1
,. Scoring:,1
,. com/thread/2709549\",1
,. because,1
,. 893,1
,. Movement:,1
,. Removing,2
,. Remaining,1
,. Strategy:,1
,. Occasional,1
,. Individual,1
,. Boards:,1
,. boards,1
,. Moves:,1
,. Voluntary,1
,. Resigning,1
,. com/thread/2452882/throngs-new-attempt-describe-how-play\",1
,. 93,3
,. unique,1
,. Tie-breaker:,1
,. Of,1
,. Consecutive,1
,. Later,1
,. Krta,2
,. com/boardgame/58671/crossline\",1
,. 3x3,1
,. org/wiki/Dots_and_Boxes\",1
,. org/wiki/Hackenbush\",1
,. stetson,1
,. edu/~efriedma/puzzle/ham/\",1
,. edu,1
,. 262,1
,. Hamilton,1
,. wolfram,1
,. com/IcosianGame,1
,. daviddarling,1
,. info/encyclopedia/I/Icosian_Game,1
,. org/wiki/Sim_,1
,. Simmons",1
,. org/wiki/Chopsticks_,1
,. org/wiki/Morra_,1
,. Jan-Ken,1
,. org/wiki/Rock%E2%80%93paper%E2%80%93scissors\",1
,. org/wiki/Mastermind_,1
,. 666,1
,. org/wiki/Chomp\",1
,. Or,1
,. org/wiki/Fibonacci_nim\",1
,. Whinihan",1
,. org/wiki/Nim\",1
,. cross-plus-a,8
,. com/sudoku,7
,. conceptispuzzles,1
,. aspx,1
,. org/wiki/Futoshiki\",1
,. 73,1
,. Numbers,3
,. org/wiki/Kakuro\",1
,. Funk",1
,. org/wiki/Killer_sudoku\",1
,. org/wiki/Latin_square\",1
,. org/wiki/Magic_hexagon\",1
,. org/wiki/Magic_square\",1
,. N,1
,. org/wiki/Eight_queens_puzzle\",1
,. 105,2
,. 123,2
,. 132,2
,. 141,2
,. 161,2
,. 171,2
,. 108,1
,. 102,1
,. 111,1
,. 126,1
,. 135,1
,. 120,1
,. 138,1
,. 158,1
,. 364,1
,. 181,2
,. 208,2
,. 218,2
,. 227,2
,. 236,2
,. 245,2
,. 263,2
,. 178,1
,. 192,1
,. 202,1
,. 205,1
,. 212,1
,. 221,1
,. 230,1
,. 224,1
,. 233,1
,. 239,1
,. 248,1
,. 257,1
,. 242,1
,. 251,1
,. 260,1
,. 277,2
,. 287,2
,. 297,2
,. 306,2
,. 315,2
,. 324,2
,. 342,2
,. 351,2
,. 274,1
,. 294,1
,. 300,1
,. 309,1
,. 318,1
,. 303,1
,. 312,1
,. 321,1
,. 327,1
,. 336,1
,. 345,1
,. 348,1
,. 339,1
,. 330,1
,. at",1
,. org/wiki/Slitherlink\",1
,. nordinho,2
,. net/vbull/puzzles/35331-squaro,1
,. Nikoli,1
,. org/wiki/Sudoku\",1
,. org/wiki/Takuzu\",1
,. Brightly,1
,. End:,1
,. abstractgames,2
,. org/boxoff,1
,. Teleportation,1
,. org/wiki/Chase_,1
,. 319,1
,. zillions-of-games,1
,. com/cgi-bin/zilligames/submissions,1
,. com/puzzles,1
,. org/wiki/Monty_Hall_problem\",1
,. org/wiki/15_puzzle\",1
,. com/rules/safe-passage\",1
,. Numerous,1
,. org/wiki/Shisen-Sho\",1
,. Theseus,1
,. org/wiki/Theseus_and_the_Minotaur\",1
,. org/wiki/Tower_of_Hanoi\",1
,. Similarly,1
,. org/wiki/Conway%27s_Game_of_Life\",1
,. 1",1
,. 0",2
/,/ >,292
,/ (,85
,/ "NumTiles",1
,/ Hasbro",1
,/ "ArmSize",1
,/ London,1
,/ N-1,11
,/ Score,1
,/ N+1,1
,/ <,2
0,0 2,138
,0 >,8
,0 (,716
,0 4,68
,0 -2,8
,0 Count,1
,0 0,216
,0 },706
,0 .,1028
,0 -0,6
,0 1,167
,0 15,11
,0 7,25
,0 8,46
,0 3,69
,0 19,3
,0 9,15
,0 6,99
,0 ),1296
,0 -4,2
,0 17,3
,0 13,20
,0 count:5,7
,0 End,4
,0 Backgammon,16
,0 Ground,45
,0 TowardsCenter,1
,0 count:15,8
,0 10,55
,0 32,1
,0 14,4
,0 18,3
,0 --COMMA--,24
,0 5,51
,0 12,19
,0 -1,7
,0 20,4
,0 the,2
,0 count:2,1
,0 ;,7
,0 site:96,1
,0 is,1
,0 62,1
,0 22,7
,0 37,11
,0 11,9
,0 25,1
,0 site:384,1
,0 "SquareLarge0",1
,0 site:0,1
,0 now,1
,0 count,1
,0 #1,8
,0 and,3
,0 Ring,1
,0 144,1
,0 -10,1
,0 48,1
,0 16,7
,0 "ArmSize",1
,0 80,2
,0 100,7
,0 35,1
,0 <,1
,0 or,1
,0 on,1
,0 count:7,1
,0 50,3
,0 77,1
,0 150,2
,0 153,4
,0 204,2
,0 pieces,1
,0 110,2
,0 127,3
,0 Edge,2
,0 Dead,1
,0 #2,1
,0 offsetY:0,1
,0 count:55,1
,0 90,1
,0 54,1
1,1 is,23
,1 (,661
,1 Count,49
,1 1,80
,1 },294
,1 3,114
,1 2,148
,1 8,33
,1 .,163
,1 4,89
,1 >,40
,1 0,80
,1 ),1899
,1 7,25
,1 6,126
,1 9,32
,1 11,29
,1 5,57
,1 17,3
,1 12,22
,1 --COMMA--,74
,1 with,1
,1 {,87
,1 19,7
,1 10,35
,1 Ground,5
,1 piece,4
,1 and,10
,1 offsetY:-0,2
,1 offsetY:0,1
,1 vertical:True,1
,1 ;,7
,1 to,29
,1 -4,1
,1 give,1
,1 rotation:45,1
,1 plays,2
,1 for,2
,1 do,1
,1 scaleY:0,2
,1 "G4",1
,1 directed:True,1
,1 "C1",2
,1 37,12
,1 five,1
,1 may,1
,1 ten,1
,1 68,1
,1 15,11
,1 offsetX:0,4
,1 "SquareSmall0",1
,1 in:,1
,1 -0,5
,1 -1,8
,1 -2,2
,1 98,2
,1 76,1
,1 given,1
,1 or,8
,1 point,15
,1 39,2
,1 14,3
,1 253,1
,1 517,1
,1 to:,28
,1 <,10
,1 16,3
,1 100,3
,1 at:,1
,1 removes,1
,1 row,5
,1 friendly,2
,1 marks,1
,1 remains,3
,1 lower,1
,1 group,1
,1 groups,1
,1 second's,1
,1 horizontally,1
,1 vertically,1
,1 white,1
,1 13,6
,1 wins,2
,1 step:,11
,1 "NumInitPiece",1
,1 Mantri,3
,1 Raja,3
,1 "A1",20
,1 "H1",19
,1 "E2",1
,1 "G2",1
,1 "C2",1
,1 "G1",1
,1 x,28
,1 "E1",17
,1 "F1",1
,1 "I1",4
,1 "A4",1
,1 "A9",1
,1 -,16
,1 "M1",1
,1 "P1",1
,1 "D1",5
,1 "K1",4
,1 70,1
,1 #1,12
,1 "A5",1
,1 "O1",1
,1 Queen,1
,1 King,2
,1 General,1
,1 Warlord,1
,1 "B1",1
,1 king,1
,1 gold,1
,1 silver,1
,1 tokin,1
,1 pawn,1
,1 &,2
,1 35,1
,1 before,2
,1 grants,1
,1 must,2
,1 25,1
,1 scaleY:1,1
,1 allows,1
,1 20,1
,1 0	,1
,1 allow,1
,1 84,1
,1 #2,1
,1 depth,2
,1 =,2
,1 Doctrine",1
,1 space,2
,1 per,1
,1 does,1
,1 Edge,84
,1 27,1
,1 Vertex,22
,1 from,1
,1 board,1
,1 OK,1
,1 bonus,1
,1 neighbors",1
,1 neighbor,1
,1 up,1
,1 Noncapturing,1
,1 Cairo,1
,1 consumed,1
,1 White,1
,1 "NumRow",1
,1 34",1
,1 Move,2
,1 21,2
2,2 ),2023
,2 (,309
,2 .,1022
,2 0,103
,2 2,94
,2 },365
,2 is,7
,2 diagonals:Solid,4
,2 4,102
,2 3,123
,2 11,13
,2 6,90
,2 >,137
,2 17,4
,2 7,51
,2 10,20
,2 -2,5
,2 Count,47
,2 5,46
,2 1,57
,2 8,36
,2 --COMMA--,58
,2 {,87
,2 13,36
,2 19,6
,2 ;,16
,2 dice,1
,2 Ground,4
,2 25,3
,2 pieces,5
,2 twice,1
,2 players,43
,2 scaleY:0,8
,2 offsetX:0,10
,2 offsetY:0,3
,2 35,1
,2 dice",2
,2 grid,1
,2 W,4
,2 N,2
,2 S,2
,2 E,4
,2 &,3
,2 men,1
,2 for,2
,2 normal,2
,2 <,10
,2 20,2
,2 "A4",3
,2 directed:True,1
,2 "C5",1
,2 22,2
,2 count:4,4
,2 scoring,2
,2 15,6
,2 37,4
,2 46,1
,2 27,1
,2 39,1
,2 count:2,1
,2 12,11
,2 players",1
,2 or,12
,2 "Octagon0",1
,2 38,1
,2 in:,1
,2 -4,1
,2 -5,2
,2 96,2
,2 97,1
,2 76,1
,2 "NumDiceOne",1
,2 "NumDiceTwo",1
,2 "NumDiceFour",1
,2 "NumDiceThree",1
,2 "NumDiceFive",1
,2 "NumDiceSix",1
,2 -3,1
,2 points,4
,2 9,15
,2 36,1
,2 14,3
,2 181,1
,2 24,1
,2 524,1
,2 in,1
,2 to:,44
,2 "Columns",41
,2 counters,1
,2 holes,1
,2 removes,1
,2 rows,6
,2 columns,5
,2 to,1
,2 remains,3
,2 Corners,1
,2 hexagonal,1
,2 Orthogonal,2
,2 spaces,5
,2 black,1
,2 wins,2
,2 stones,3
,2 offsetX:-0,2
,2 Ashva,3
,2 Gaja,3
,2 Ratha,3
,2 "A8",15
,2 "H8",14
,2 "E7",1
,2 "G7",1
,2 "C7",1
,2 "G8",1
,2 "C8",2
,2 x,42
,2 "KingNotCheckedAndToEmpty",38
,2 True,19
,2 "E8",13
,2 "RookRight",5
,2 movement,2
,2 en,2
,2 "I8",2
,2 "D8",1
,2 "L8",1
,2 -,17
,2 "E12",1
,2 "A12",1
,2 "H12",1
,2 "M12",1
,2 "I12",1
,2 "P12",1
,2 "H14",2
,2 "K14",2
,2 "D14",2
,2 "A7",2
,2 "A11",2
,2 64,1
,2 "RookLeft",2
,2 "J10",1
,2 "F10",1
,2 "J6",1
,2 "O8",1
,2 Rooks,1
,2 Knights,1
,2 Bishops,1
,2 Lieutenants,1
,2 Kings,1
,2 Captains,1
,2 "E9",1
,2 "A9",1
,2 "I9",1
,2 "E10",1
,2 "B7",1
,2 70,1
,2 against,1
,2 may,2
,2 #1,8
,2 -0,1
,2 Pieces,1
,2 =,1
,2 100,2
,2 Doctrine",1
,2 times,1
,2 and,5
,2 adjacent,2
,2 empty,2
,2 scaleY:1,3
,2 passes,1
,2 Edge,83
,2 Vertex,21
,2 23,2
,2 player,2
,2 types,1
,2 board",2
,2 of,3
,2 board,1
,2 neighbors,2
,2 #2,2
,2 neighbors",1
,2 possible,1
,2 being,1
,2 Capturing,1
,2 Cairo,1
,2 Black,1
,2 full,1
,2 White,1
,2 actions,1
,2 rotation:150,1
,2 at:1,1
,2 16,1
,2 safe,1
,2 Moves,6
,2 to:"AllSitesNotRumba",1
3,3 ),854
,3 7,39
,3 diagonals:Alternating,15
,3 3,78
,3 },334
,3 1,69
,3 8,48
,3 9,27
,3 2,40
,3 (,216
,3 0,50
,3 diagonals:Solid,4
,3 >,130
,3 5,64
,3 11,16
,3 -2,3
,3 discs,1
,3 10,16
,3 18,4
,3 Orthogonal,50
,3 'Musketeer',1
,3 .,55
,3 4,114
,3 --COMMA--,43
,3 or,4
,3 -1,4
,3 19,13
,3 when,1
,3 ;,19
,3 dice,1
,3 Ground,4
,3 if,4
,3 Count,19
,3 14,8
,3 fillColour:,2
,3 offsetX:-0,1
,3 offsetX:0,3
,3 scaleY:0,1
,3 dice",2
,3 players,29
,3 {,3
,3 are,3
,3 W,2
,3 E,2
,3 arc,1
,3 birds,1
,3 for,1
,3 6,38
,3 125,1
,3 "D1",1
,3 45,3
,3 directed:True,1
,3 "E3",1
,3 59,1
,3 12,9
,3 scoring,2
,3 81,1
,3 52,1
,3 82,3
,3 63,1
,3 40,3
,3 13,9
,3 "Marker0",1
,3 39,1
,3 in:,1
,3 -3,2
,3 95,1
,3 96,1
,3 37,2
,3 76,1
,3 "NumDiceOne",1
,3 "NumDiceTwo",1
,3 "NumDiceThree",1
,3 "NumDiceFour",1
,3 "NumDiceFive",1
,3 "NumDiceSix",1
,3 to,3
,3 points,10
,3 16,3
,3 121,1
,3 -36,1
,3 531,1
,3 to:,15
,3 seeds,1
,3 "NumPlayers",1
,3 "Columns",3
,3 counters,2
,3 columns,6
,3 holes,2
,3 store:None,2
,3 rows,5
,3 #1,16
,3 SidesNoCorners,1
,3 Sides,3
,3 board,8
,3 hexagonal,2
,3 and,7
,3 groups,1
,3 byLevel:True,1
,3 same,1
,3 stones,3
,3 –,1
,3 cannot,1
,3 if:,2
,3 in,1
,3 N,1
,3 S,1
,3 through:,2
,3 <,1
,3 15,4
,3 All,3
,3 Mover,1
,3 of,3
,3 throughAny:,1
,3 dimensional,1
,3 "ArmSize",2
,3 =,2
,3 True,21
,3 "RookRight",5
,3 "RookLeft",5
,3 -,16
,3 is,1
,3 "A7",2
,3 "A11",2
,3 "A4",2
,3 "A16",2
,3 "A20",2
,3 "A13",2
,3 Pawns,1
,3 71,1
,3 steps,1
,3 93,3
,3 "K9",1
,3 "K7",1
,3 "K10",1
,3 69,1
,3 has,1
,3 &,2
,3 spaces,7
,3 ends,1
,3 end,1
,3 -0,1
,3 Pieces,1
,3 pieces,1
,3 85,1
,3 100,2
,3 Doctrine",1
,3 Health:,3
,3 Shields,1
,3 board",6
,3 placements,1
,3 Hex,1
,3 friendly,2
,3 A,1
,3 Edge,93
,3 Vertex,26
,3 lines,1
,3 at,1
,3 orthogonally,1
,3 neighbors",1
,3 neighbors,2
,3 upward,2
,3 downward,2
,3 limping,1
,3 Black,1
,3 22,1
,3 piles,1
,3 per,1
,3 x,1
,3 square,1
,3 27,1
,3 30,1
,3 safe,1
,3 Moves,2
,3 23,1
,3 88,1
,3 17,1
,3 moves,1
4,4 (,170
,4 4,84
,4 },414
,4 0,53
,4 ;,13
,4 -1,1
,4 7,34
,4 .,37
,4 2,70
,4 ),543
,4 5,92
,4 1,28
,4 12,32
,4 -3,2
,4 11,7
,4 3,40
,4 20,2
,4 8,44
,4 >,147
,4 discs,1
,4 9,33
,4 10,26
,4 6,92
,4 --COMMA--,46
,4 76,1
,4 count:3,7
,4 count:15,1
,4 count:14,1
,4 Ground,4
,4 Count,19
,4 players,42
,4 allows,3
,4 and,9
,4 is,3
,4 on,1
,4 13,8
,4 "D7",1
,4 directed:True,1
,4 "A3",1
,4 dice,2
,4 80,1
,4 scoring,2
,4 26,1
,4 87,1
,4 14,9
,4 pyramidal:True,1
,4 levels,1
,4 pieces,4
,4 tiles,1
,4 44,1
,4 count:2,3
,4 spaces,2
,4 36,3
,4 in:,1
,4 -2,2
,4 -5,1
,4 94,1
,4 95,1
,4 38,2
,4 "NumDiceOne",1
,4 "NumDiceTwo",1
,4 "NumDiceThree",1
,4 "NumDiceFour",1
,4 "NumDiceFive",1
,4 "NumDiceSix",1
,4 grant,2
,4 gives,1
,4 it,1
,4 17,2
,4 15,6
,4 73,1
,4 538,1
,4 "Columns",52
,4 to:,59
,4 rows,6
,4 holes,4
,4 <,9
,4 counters,1
,4 {,4
,4 columns,6
,4 seeds,1
,4 19,4
,4 store:None,2
,4 board,14
,4 occupied,1
,4 #1,2
,4 empty,1
,4 of,2
,4 stones,1
,4 byLevel:True,2
,4 through:,1
,4 Orthogonal,7
,4 cannot,1
,4 All,9
,4 first,1
,4 what:,4
,4 in,1
,4 marbles,2
,4 player,1
,4 -,16
,4 "N7",2
,4 "N4",2
,4 "N11",2
,4 "H23",2
,4 "K23",2
,4 "D23",2
,4 65,1
,4 "KingNotCheckedAndToEmpty",2
,4 True,1
,4 &,2
,4 convex,1
,4 or,4
,4 to,1
,4 plus,1
,4 22,1
,4 grants,1
,4 Pieces,1
,4 97,1
,4 =,1
,4 100,2
,4 Doctrine",1
,4 Health:,5
,4 board",7
,4 Hex,1
,4 Diamond,1
,4 Near,1
,4 18,3
,4 Edge,7
,4 per,1
,4 neighbors",1
,4 neighbors,1
,4 Black,1
,4 tries,1
,4 offsetX:0,1
,4 overlapping,1
,4 60,1
,4 safe,1
,4 81,1
5,5 diagonals:Alternating,34
,5 ),558
,5 5,57
,5 },339
,5 (,113
,5 4,26
,5 diagonals:Radiating,1
,5 8,28
,5 3,65
,5 15,11
,5 >,119
,5 1,47
,5 -0,1
,5 0,77
,5 -2,3
,5 discs,1
,5 9,20
,5 10,35
,5 11,23
,5 6,116
,5 7,96
,5 --COMMA--,34
,5 19,4
,5 is,2
,5 in,4
,5 .,77
,5 -3,1
,5 25,10
