3
KEY,WORDS,MULTIPLICITY
,<endScore> } {,1
,<shape> } {,1
,<3dSites> } {,1
,<piece2> } {,2
,F } {,23
,F } },11
,} } (,14
,<Board:ExtraCols> } ),1
,<ExtraCols> } {,1
,<exact> } {,1
,} } INTEGER,1
,INTEGER } INTEGER,828
,INTEGER } edges:,1
,<player2> } {,1
,<where> } {,1
,) } if:,4
,} if:,4
,<players> } {,1
,<choice> } {,1
,F } #1,1
,} #1,1
,<distance> } {,3
,<kingMove> } {,1
,<activate> } {,2
,<version> } {,2
,<numPieces> } {,1
,<Jarl:captureType> } ),1
,<captureType> } {,1
,<Board:startP1> } ),1
,<Board:startP2> } ),1
,<startP2> } {,2
,<pieceNumber> } {,1
,FR } ),29
,BR } ),20
,<Start:rule> } ),1
,<rules>> } {,1
,Leftward } bySite:True,2
,} bySite:True,2
,<Start> } ),3
,<numPiece> } {,1
,<endRule> } {,1
,STRING } state:1,80
,BL } ),55
,Forward } ),16
,king } ),1
,<murray> } {,1
,N } {,1
,ENE } {,7
,ESE } ),7
,NNE } {,6
,SSE } ),6
,E } {,2
,WSW } ),1
,<BoardConfig:RookRight2Start> } state:1,1
,<RegionMediumPhase> } {,1
,<NumOfPlayers:BoardRegions> } ),2
,<NumOfPlayers:PieceSetup> } ),2
,<CheckMate> } {,2
,<Pawn2> } {,1
,NW } ),1
,NE } ),1
,<movement> } {,1
,) } #2,1
,<doubleStep> } {,1
,} #2,1
,STRING } state:0,1
,} state:0,1
,<PlacementConditions> } {,1
,} } rotations:False,2
,} rotations:False,2
,Backward } ),87
,Backwards } ),5
,Leftwards } ),19
,Forwards } ),20
,BLL } ),1
,) } STRING,39
,BRR } ),1
,Rightwards } ),1
,<PiecePlacement:PiecePlacement> } ),1
,<PiecePlacement> } {,1
,FL } of:All,8
,} of:All,13
,<Player:team> } ),5
,P8 } ),12
,P10 } ),7
,P12 } ),7
,INTEGER } P11,27
,INTEGER } P12,27
,P7 } ),7
,P14 } ),6
,INTEGER } P13,18
,INTEGER } P14,18
,P16 } ),6
,INTEGER } P15,9
,INTEGER } P16,9
,} P11,27
,} P12,27
,} P13,18
,} P14,18
,} P15,9
,} P16,9
,<tracks>> } {,1
,STRING } count:5,2
,STRING } count:2,11
,Who } (,2
,} count:5,2
,} count:2,11
,} } STRING,5
,P9 } ),2
,P11 } ),2
,P13 } ),1
,P15 } ),1
,<option> } {,1
,STRING } value:1,8
,} value:1,8
,<name> } {,2
,End } directed:True,2
,<trackP2> } {,1
,<throwValues> } {,1
,<trackTeam2> } {,1
,<Row:track> } ),1
,<Option:start3> } ),1
,<to> } {,2
,<start3> } {,1
,<EnemyTrack2> } {,1
,<Players:setupRules> } ),1
,<setupRules> } {,1
,INTEGER } previous:False,2
,#1 } previous:False,1
,} previous:False,3
,<FogOfWar:AttackCheck> } ),1
,Value } at:,2
,<FogOfWar:EachMove> } ),3
,<terrainScale> } {,1
,<Metadata> } {,1
,<doctrine> } {,4
,} at:,2
,BR } of:All,1
,Backward } of:All,2
,Leftward } of:All,1
,FR } of:All,1
,STRING } rotation:0,7
,STRING } rotation:4,7
,STRING } rotation:1,1
,STRING } rotation:3,1
,STRING } rotation:5,1
,STRING } rotation:7,1
,} rotation:0,7
,} rotation:4,7
,} rotation:1,1
,} rotation:3,1
,} rotation:5,1
,} rotation:7,1
,<Ending> } {,1
,<moves> } {,1
,<selGame> } {,2
,<selScoring> } {,2
,<directionScored> } {,3
,<directionsWin> } {,2
,<Board:regionsP1> } ),1
,<Board:regionsP2> } ),1
,<regionsP2> } {,1
,<ForcedFillLevel> } {,1
,<calculation> } {,1
,<gridType> } {,2
,*** } ),2
,<defs> } {,1
,<updateOption> } {,1
,<turnOption> } {,1
,<numPlayers> } {,5
,P2 } {,3
,<Version:result> } ),1
,STRING } state:2,8
,STRING } state:3,8
,STRING } state:4,8
,STRING } state:5,8
,STRING } state:6,8
,STRING } state:7,8
,STRING } state:8,8
,} state:3,8
,} state:4,8
,} state:5,8
,} state:6,8
,} state:7,8
,} state:8,8
,-1 } ),3
,<inGame> } {,1
,<friendHops> } {,1
,Equi } ),1
,<prioritySetting> } {,1
,<influence> } {,1
,<method> } {,1
,Hops-a-Daisy } ),1
,<suicideOption> } {,1
,Equiversi } ),1
,<discVal> } {,1
,<stack> } {,1
,<Board:west> } (,1
,<Board:south> } ),1
,<Board:west> } ),1
,<west> } {,1
,<controlType> } {,2
,everything } ),1
,<color> } {,1
,piece } ),1
,<ctr> } {,1
,workaround } ),1
,<qtyMax> } {,1
,<nbrMax> } {,1
,<centering> } {,1
,<pieOrNot> } {,1
,<Players:initP3> } ),1
,<Players:betP3> } ),1
,<Players:showHandP3> } ),1
,<Players:removeP3> } ),1
,<Players:endP3> } ),1
,<endP3> } {,1
,<row> } {,1
,<pile> } {,1
,<piles> } {,1
,SubGrids } ),4
,<Challenge:hints> } ),3
,<hints> } {,5
,Rows } ),5
,) } Vertex,2
,} Vertex,2
,Diagonals } ),1
,<sum> } {,1
,AllDirections } ),1
,<Challenge:hints> } Cell,1
,} Cell,2
,) } Cell,1
,<Challenge:start> } ),1
,STRING } count:16,3
,} count:16,3
,STRING } count:,1
,} count:,1
,<challenge:start> } ),2
,<Board:start1> } ),1
,<Board:start2> } ),1
,<Board:walls> } ),3
,<start2> } {,1
,<Board:exit> } ),2
,<exit> } {,1
,<Version:pieces> } ),2
,<Version:random> } ),1
,<Version:order> } ),1
,<order> } {,1
,<OuterRing:tilePlacementRegion> } ),1
,STRING } count:<Size:numTiles>,1
,<numTiles> } {,1
,<tilePlacementRegion> } {,1
,} count:<Size:numTiles>,1
,<walls> } {,1
,<threat> } {,1
,<Version:order> } INTEGER,1
~,STRING ~ ~,9
,~ ~ at:EndOfTurn,2
,~ ~,16
,~ at:EndOfTurn,2
,) ~ (,16
,) ~ ~,3
,~ ~ ),2
,) ~ ),6
,~ (,41
,~ ),29
,STRING ~ (,14
,STRING ~ ),1
,All ~ ),9
,Diagonal ~ ),6
,Orthogonal ~ ),5
,Orthogonal ~ (,3
,Diagonal ~ (,3
,STRING ~ STRING,2
,Forward ~ STRING,4
,) ~ STRING,4
,~ ~ STRING,1
,~ ~ after:34,2
,Diagonal ~ ~,1
,Forwards ~ (,2
,~ ~ (,3
,~ ~ ~,2
,~ ~ after:35,4
,Orthogonal ~ ~,1
,~ STRING,14
,~ after:34,2
,~ after:35,4
,Diagonal ~ STRING,1
,Orthogonal ~ STRING,1
,Adjacent ~ STRING,1
<Start:board>,{ <Start:board> (,1
,<Start:board> (,1
Add,move Add (,194
,Add (,194
,or Add bridge,1
,) Add bridge,1
,Add bridge,2
,the Add moves,1
,Add moves,1
standard,move standard move,1
,standard move,1
,**** standard strategy,1
,standard strategy,1
<49>,STRING <49> STRING,1
,<49> STRING,1
,<7> <49> <175>,1
,<49> <175>,1
<Board:homeTracks>,) <Board:homeTracks> },1
,<Board:homeTracks> },1
path:True,) path:True ),2
,path:True ),2
Start,sites Start (,43
,Start (,44
,At Start Cell,2
,from Start (,1
,from Start ),1
,Start Cell,3
,Start ),1
,@ Start Cell,1
,game: Start options,1
,Start options,1
size:<Board:numPieces>,Each size:<Board:numPieces> ),1
,size:<Board:numPieces> ),1
origin:True,) origin:True ),11
,origin:True ),12
,) origin:True backtracking:,1
,origin:True backtracking:,1
,sow origin:True ),1
,) origin:True forward:True,2
,origin:True forward:True,2
,sow origin:True (,2
,origin:True (,2
arg:,STRING arg: STRING,1
,STRING arg: Site,1
,arg: STRING,1
,arg: Site,1
<Result:nonMover>,Player <Result:nonMover> ),1
,<Result:nonMover> ),1
got,just got swapped,2
,got swapped,2
good,as good -,1
,good -,1
Spiral>,<brick Spiral> STRING,1
,Spiral> STRING,1
directed:True,P1 directed:True ),230
,P2 directed:True ),231
,directed:True ),1093
,P3 directed:True ),98
,P4 directed:True ),91
,} directed:True ),14
,<Board:track> directed:True ),2
,P5 directed:True ),60
,P6 directed:True ),60
,INTEGER directed:True ),4
,STRING directed:True ),13
,P7 directed:True ),49
,P8 directed:True ),49
,P9 directed:True ),38
,P10 directed:True ),38
,P11 directed:True ),28
,P12 directed:True ),28
,P13 directed:True ),19
,P14 directed:True ),19
,P15 directed:True ),10
,P16 directed:True ),10
,loop:True directed:True ),2
empty,Any empty site,1
,empty site,2
,an empty site,1
,are empty or,1
,empty or,1
,any empty cell,2
,empty cell,3
,case: empty cell,1
,on empty location,1
,empty location,1
steps:#2,from:#1 steps:#2 ),20
,steps:#2 ),66
,#1 steps:#2 ),32
,STRING steps:#2 ),14
Vehicle,) Vehicle (,1
,Direct Vehicle Damage,1
,Indirect Vehicle Damage,1
,Vehicle (,1
,Vehicle Damage,2
steps:#3,#2 steps:#3 ),19
,steps:#3 ),19
<CW2>,<CW1> <CW2> <LeftInnerHolesP1>,1
,<CW2> <LeftInnerHolesP1>,1
,<CW1> <CW2> },1
,<CW2> },1
belonging,Rooks belonging to,1
,belonging to,1
tie,a tie ),1
,tie ),1
steps:#1,Move steps:#1 ),10
,steps:#1 ),13
,STRING steps:#1 ),2
,) steps:#1 (,1
,steps:#1 (,1
,#2 steps:#1 ),1
<Connection>,STRING <Connection> args:,2
,<Connection> args:,2
<Minotaur>,STRING <Minotaur> args:,2
,<Minotaur> args:,2
intersection,( intersection (,424
,intersection (,424
,( intersection {,10
,intersection {,10
,( intersection STRING,5
,intersection STRING,5
,( intersection #2,1
,( intersection <Multi:suicide>,1
,intersection #2,1
,intersection <Multi:suicide>,1
PieceHasNeverMoved,- PieceHasNeverMoved Usage:,3
,PieceHasNeverMoved Usage:,3
cosmetic,( cosmetic --COMMA--,1
,cosmetic --COMMA--,1
<Row:hogon>,{ <Row:hogon> },1
,<Row:hogon> },1
<Capture:distance>,between <Capture:distance> if:,2
,<Capture:distance> if:,2
utilities:,some utilities: clearing,1
,utilities: clearing,1
Dead,INTEGER Dead State,1
,Dead State,1
Quadrant,Opposite Quadrant of,4
,Quadrant of,4
FOR,JUST FOR ONE,1
,ROUND FOR NOW,1
,FOR ONE,1
,FOR NOW,1
check,We check the,1
,check the,1
,in check .,1
,to check during,1
,check .,1
,check during,1
,escape check passes,1
,check passes,1
,to check if,1
,check if,1
list,suicide list yet,1
,list yet,1
<celtic>,STRING <celtic> STRING,1
,<celtic> STRING,1
<threat>,{ <threat> },1
,<threat> },1
<CW1>,<CCW2> <CW1> <CW2>,2
,<CW1> <CW2>,2
<Track:stores>,home <Track:stores> kalahs,1
,<Track:stores> kalahs,1
aside,set aside for,1
,aside for,1
<Board:home>,) <Board:home> (,1
,<Board:home> (,1
Alyx,) Alyx (,1
,Alyx (,1
State,set State at:,179
,State at:,179
,set State at:#1,33
,State at:#1,33
,remember State ),4
,State ),4
,) State line,1
,State line,1
,sites State INTEGER,9
,State INTEGER,11
,sites State (,1
,State (,1
,) State of,3
,State of,3
,set State #1,18
,State #1,18
,What State Value,2
,State Value,2
,set State Edge,1
,) State 0:,1
,--COMMA-- State INTEGER,1
,--COMMA-- State 2:,1
,Dead State INTEGER,1
,set State Cell,1
,State Edge,1
,State 0:,1
,State 2:,1
,State Cell,1
Checks,) Checks if,1
,Checks if,1
ENEMY-OCCUPIED,target ENEMY-OCCUPIED cell,1
,ENEMY-OCCUPIED cell,1
<initLeopard>,<initTiger> <initLeopard> <leopardGoal>,1
,<initLeopard> <leopardGoal>,1
numException:1,) numException:1 ),1
,numException:1 ),1
Bottom,sites Bottom ),627
,Bottom ),630
,STRING Bottom STRING,2
,Bottom STRING,2
,STRING Bottom ),3
,) Bottom left,1
,) Bottom right,1
,Bottom left,1
,Bottom right,1
End,STRING End ),8
,End ),43
,) End ),34
,INTEGER End },40
,End },42
,= End (,24
,End (,24
,#1 End ),1
,P1 End holes,1
,P2 End holes,1
,End holes,2
,STRING End },2
Unique,is Unique ),1
,Unique ),1
<Version:random>,{ <Version:random> },1
,<Version:random> },1
by:Team1,Occupied by:Team1 ),3
,by:Team1 ),3
by:Team2,Occupied by:Team2 ),3
,by:Team2 ),3
size:6,Each size:6 ),6
,size:6 ),6
unique:True,#1 unique:True ),2
,unique:True ),12
,) unique:True ),10
,) unique:True (,7
,unique:True (,7
size:5,Each size:5 ),8
,size:5 ),8
size:8,Each size:8 ),1
,size:8 ),2
,Shared size:8 ),1
size:7,Each size:7 ),4
,size:7 ),4
<Fox>,STRING <Fox> args:,1
,<Fox> args:,1
size:2,Each size:2 ),9
,size:2 ),14
,Shared size:2 ),5
60>,. 60> STRING,1
,60> STRING,1
<Player:center>,) <Player:center> },1
,<Player:center> },1
previous:False,} previous:False next:False,3
,#1 previous:False next:False,1
,previous:False next:False,4
size:1,P1 size:1 ),1
,size:1 ),1
size:4,Each size:4 ),2
,size:4 ),2
Directions,- Directions #2,1
,- Directions (,2
,Directions #2,1
,Directions (,2
size:3,Each size:3 ),5
,size:3 ),5
<Center:controlType>,( <Center:controlType> ),1
,<Center:controlType> ),1
<name>,{ <name> },2
,<name> },2
King_noCross,to King_noCross .,2
,King_noCross .,2
Star>,<hex Star> STRING,1
,<tri Star> STRING,1
,Star> STRING,2
<Player:team>,{ <Player:team> },5
,<Player:team> },5
remove,( remove (,824
,remove (,824
,( remove INTEGER,6
,( remove Cell,6
,remove INTEGER,6
,remove Cell,6
,to remove an,1
,to remove one,1
,remove an,1
,remove one,1
,( remove STRING,12
,remove STRING,12
,We remove the,1
,remove the,2
,we remove the,1
,( remove Edge,15
,( remove Vertex,2
,( remove #2,1
,remove Edge,15
,remove Vertex,2
,remove #2,1
,then remove unwanted,1
,remove unwanted,1
<Result:next>,Next <Result:next> ),1
,<Result:next> ),1
<home>,<numPlayers> <home> <start>,2
,<home> <start>,3
,<num> <home> <start>,1
,<size> <home> },1
,<home> },1
rotations:False,} rotations:False (,2
,STRING rotations:False (,1
,rotations:False (,3
multiplayer,advanced multiplayer about,1
,multiplayer about,1
blocks,piece blocks all,1
,blocks all,1
victory,The victory conditions,1
,Persian victory conditions,1
,victory conditions,2
<discVal>,{ <discVal> },1
,<discVal> },1
<Players:endTracks>,) <Players:endTracks> },1
,<Players:endTracks> },1
Cells,two Cells away,1
,Cells away,1
,which Cells trigger,1
,Cells trigger,1
,count Cells ),1
,Cells ),1
Allow,) Allow state,1
,Allow state,1
args,INTEGER args Usage:,2
,args Usage:,2
with,round with no,2
,round with notches,1
,with no,2
,with notches,1
,holes with seeds,2
,with seeds,2
,swaps with previous,1
,mover with selected,2
,''shift-swaps'' with index,1
,with previous,1
,with selected,2
,with index,1
,state with its,1
,with its,1
,advancement with en,2
,with en,2
,However with a,1
,with a,3
,board with each,1
,locations with one,1
,advance with or,1
,play with a,1
,--COMMA-- with some,1
,with each,1
,with one,1
,with or,1
,with some,1
,improve with IntFunction,1
,with IntFunction,1
,Move with capture,3
,with capture,3
,pieces with too,1
,ge with a,1
,with too,1
,mess with these,1
,with these,1
<brick>,STRING <brick> STRING,1
,<brick> STRING,1
<Board:InitOneSeed>,STRING <Board:InitOneSeed> ),1
,<Board:InitOneSeed> ),1
there,already there .,3
,there .,3
,is there (,1
,there (,1
,and there are,1
,If there are,1
,or there is,1
,there are,2
,there is,1
WSW,) WSW ),2
,WSW ),3
,{ WSW ESE,6
,WSW ESE,7
,ENE WSW S,1
,N WSW ENE,1
,S WSW },1
,WSW S,1
,WSW ENE,1
,WSW },1
,STRING WSW INTEGER,4
,WSW INTEGER,4
,ENE WSW ESE,1
,#2 WSW ),1
suitable,a suitable definition,1
,suitable definition,1
handling,in handling the,1
,plus handling follow-up,1
,handling the,1
,handling follow-up,1
<Variants:starting>,) <Variants:starting> <Variants:pieOrNot>,1
,<Variants:starting> <Variants:pieOrNot>,1
<Board:type>,{ <Board:type> (,4
,<Board:type> (,4
,board <Board:type> use:Vertex,10
,<Board:type> use:Vertex,10
,board <Board:type> ),2
,<Board:type> ),4
,( <Board:type> <BoardSize>,2
,<Board:type> <BoardSize>,2
,board <Board:type> use:Edge,10
,<Board:type> use:Edge,10
,trim <Board:type> ),2
passant,en passant setup,2
,en passant directions,2
,En passant -,6
,passant setup,2
,passant directions,2
,passant -,6
,en passant capture,2
,passant capture,2
CaterpillarTree,is CaterpillarTree Mover,2
,CaterpillarTree Mover,2
<player1>,{ <player1> <player2>,1
,<player1> <player2>,1
FRR,FR FRR Backward,1
,FRR Backward,1
John,by John Beasley,1
,John Beasley,1
<Counters>,Count <Counters> to:,1
,STRING <Counters> args:,1
,<Counters> to:,1
,<Counters> args:,1
<captureType>,{ <captureType> },1
,<captureType> },1
Eqiversi,) Eqiversi Hops-a-Daisy,1
,Eqiversi Hops-a-Daisy,1
<Players:tracks>,{ <Players:tracks> (,1
,<Players:tracks> (,1
,) <Players:tracks> use:Vertex,1
,<Players:tracks> use:Vertex,1
,{ <Players:tracks> },2
,<Players:tracks> },2
<RegionDarkPhase>,<Pawn2Start> <RegionDarkPhase> <RegionLightPhase>,1
,<RegionDarkPhase> <RegionLightPhase>,1
<Phase:opening>,{ <Phase:opening> (,1
,<Phase:opening> (,1
block,not block movement,1
,block movement,1
to:,) to: (,100
,to: (,345
,INTEGER to: (,237
,<Start:numSeeds> to: (,2
,<Counters> to: (,1
,<Board:init> to: (,1
,<Players:init> to: (,1
,STRING to: (,2
,from:#1 to: (,1
Phil,by Phil Leduc,1
,Phil Leduc,1
count:<Size:numTiles>,} count:<Size:numTiles> ),1
,count:<Size:numTiles> ),1
Pieces,count Pieces P2,32
,Pieces P2,72
,no Pieces P2,40
,no Pieces P1,26
,Pieces P1,60
,count Pieces P1,34
,no Pieces Mover,109
,Pieces Mover,178
,no Pieces TeamMover,9
,Pieces TeamMover,9
,count Pieces of:#1,1
,Pieces of:#1,1
,count Pieces in:,3
,Pieces in:,5
,no Pieces of:,1
,Pieces of:,1
,no Pieces Enemy,10
,Pieces Enemy,10
,count Pieces Mover,69
,Swap Pieces (,7
,Pieces (,7
,count Pieces Next,87
,Pieces Next,190
,no Pieces Next,103
,no Pieces Player,8
,Pieces Player,10
,count Pieces All,14
,Pieces All,75
,no Pieces All,61
,no Pieces in:,2
,count Pieces Player,2
,count Pieces #1,6
,Pieces #1,11
,no Pieces #1,5
,Non-Pawn Pieces -------------------------------------------------------,1
,Pieces -------------------------------------------------------,1
,no Pieces P3,1
,count Pieces P3,3
,Pieces P3,4
,count Pieces Vertex,1
,count Pieces Edge,1
,count Pieces Cell,1
,Pieces Vertex,1
,Pieces Edge,1
,Pieces Cell,1
,count Pieces P4,2
,Pieces P4,2
,count Pieces STRING,1
,Pieces STRING,2
,no Pieces STRING,1
,count Pieces ),1
,Pieces ),1
order,in order to,2
,order to,2
,board order .,1
,order .,1
<Phase>,STRING <Phase> args:,1
,<Phase> args:,1
<openingRegions>,<homeTracks> <openingRegions> },1
,<openingRegions> },1
63>,. 63> STRING,2
,63> STRING,2
<teams>,<num> <teams> },1
,<teams> },1
,<num> <teams> <tracks>,1
,<teams> <tracks>,1
,<startingMoney> <teams> <pieceFlip>,1
,<teams> <pieceFlip>,1
<Capture:ruleSecondCapture>,. <Capture:ruleSecondCapture> Only,1
,<Capture:ruleSecondCapture> Only,1
<player2>,<player1> <player2> },1
,<player2> },1
<Multi:suicide>,intersection <Multi:suicide> (,1
,<Multi:suicide> (,1
<ExtraCapture:num>,STRING <ExtraCapture:num> ),1
,<ExtraCapture:num> ),2
,Var <ExtraCapture:num> ),1
understand,to understand the,1
,understand the,1
Square,{ Square INTEGER,2
,) Square INTEGER,1
,Square INTEGER,3
,boardless Square ),4
,Square ),4
,concentric Square rings:2,3
,Square rings:2,3
,concentric Square rings:3,19
,Square rings:3,19
,concentric Square rings:4,1
,Square rings:4,1
propose,( propose STRING,1
,propose STRING,1
<selScoring>,{ <selScoring> },2
,<selScoring> },2
<betP3>,<initP3> <betP3> <showHandP3>,1
,<betP3> <showHandP3>,1
<stack>,{ <stack> },1
,<stack> },1
even,Problems: even after,1
,even after,1
,on even boards,1
,even boards,1
spots,Move spots Human,1
,spots Human,1
Limping>,<hex Limping> STRING,2
,Limping> STRING,4
,<tri Limping> STRING,1
,<brick Limping> STRING,1
Bishop,) Bishop (,8
,Promoted Bishop (,7
,Bishop (,15
assumes,) assumes both,1
,assumes both,1
BLL,BL BLL },1
,BLL },1
Draw,Mover Draw ),67
,Draw ),69
,P1 Draw ),1
,result Draw ),1
<Players:Play>,) <Players:Play> <Players:end>,1
,<Players:Play> <Players:end>,1
<Board:rangeP1>,{ <Board:rangeP1> },1
,<Board:rangeP1> },1
<exact>,{ <exact> },1
,<exact> },1
restrict,to restrict (,1
,restrict (,1
Colour,) Colour line,1
,Colour line,1
,region Colour (,6
,Colour (,6
,piece Colour P1,2
,piece Colour P2,2
,Colour P1,2
,Colour P2,2
Side,- Side (,1
,Side (,1
,sites Side E,9
,sites Side W,9
,Side E,9
,Side W,9
,sites Side NE,27
,sites Side SW,26
,sites Side NW,25
,sites Side SE,26
,Side NE,27
,Side SW,26
,Side NW,25
,Side SE,26
,sites Side S,11
,sites Side N,11
,Side S,11
,Side N,11
,sites Side #1,1
,sites Side #2,1
,Side #1,1
,Side #2,1
<endRules>,<pieceMoves> <endRules> },1
,<endRules> },2
,<consequence> <endRules> },1
throughAny:,All throughAny: (,4
,throughAny: (,9
,INTEGER throughAny: (,5
SameLayer,) SameLayer ),3
,SameLayer ),3
too,down too much,1
,too much,1
,with too many,1
,too many,1
directional,( directional (,4
,directional (,4
have,and have to,3
,which have to,3
,have to,7
,we have to,1
,to have .,1
,to have on,1
,they have lost,1
,they have state,1
,have .,1
,have on,1
,have lost,1
,have state,1
,moved have moved,1
,have moved,1
modelled,Game modelled without,1
,modelled without,1
<boardHeight>,{ <boardHeight> <boardWidth>,1
,<boardHeight> <boardWidth>,1
Threatened,is Threatened at:,1
,Threatened at:,1
,is Threatened (,5
,Threatened (,5
,is Threatened ),1
,Threatened ),1
<ThrowSix:value>,INTEGER <ThrowSix:value> ),1
,<ThrowSix:value> ),1
<Version:rulesCommander>,) <Version:rulesCommander> (,1
,<Version:rulesCommander> (,1
2-stack,( 2-stack ),1
,2-stack ),1
<friendHops>,<enemyHops> <friendHops> },1
,<friendHops> },1
maxState:3,) maxState:3 ),1
,maxState:3 ),3
,P1 maxState:3 ),1
,P2 maxState:3 ),1
<Variant:board>,{ <Variant:board> (,2
,<Variant:board> (,2
<Minotaur:move>,( <Minotaur:move> #1,1
,<Minotaur:move> #1,1
apply:,) apply: (,122
,apply: (,223
,if:True apply: (,5
,sow apply: (,60
,STRING apply: (,34
,numPerHole:4 apply: (,1
,count:2 apply: (,1
Doctrines,) Doctrines (,1
,Doctrines (,1
maxState:6,P1 maxState:6 ),1
,P2 maxState:6 ),1
,maxState:6 ),2
maxState:7,) maxState:7 ),1
,maxState:7 ),1
maxState:8,) maxState:8 ),1
,maxState:8 ),1
<p2_arg>,<p1_arg> <p2_arg> ),1
,<p2_arg> ),1
,<p1_arg> <p2_arg> <p3_arg>,1
,<p2_arg> <p3_arg>,1
Leftward,Forwards Leftward },3
,Leftward },98
,Rightward Leftward },94
,Forward Leftward Rightward,2
,Leftward Rightward,3
,Rightward Leftward FL,14
,Leftward FL,14
,Rightward Leftward FR,7
,Rightward Leftward BR,4
,Rightward Leftward Forward,4
,FR Leftward },1
,{ Leftward FR,1
,Adjacent Leftward ),1
,Rightward Leftward Backward,18
,Leftward FR,8
,Leftward BR,4
,Leftward Forward,4
,Leftward ),1
,Leftward Backward,18
,STRING Leftward (,1
,Backward Leftward Rightward,1
,Rightward Leftward Forwards,2
,Rightward Leftward BL,1
,Leftward (,1
,Leftward Forwards,2
,Leftward BL,1
<ScoreOption>,STRING <ScoreOption> args:,1
,<ScoreOption> args:,1
<type>,{ <type> },44
,<type> },44
,{ <type> <initTiger>,2
,<type> <initTiger>,2
,{ <type> <start>,13
,<type> <start>,13
,{ <type> <seed>,1
,<type> <seed>,1
,{ <type> <tile>,2
,<type> <tile>,2
,{ <type> <distance>,2
,<type> <distance>,2
,{ <type> <startP1>,2
,<type> <startP1>,2
,{ <type> <regionsP1>,1
,<type> <regionsP1>,1
,{ <type> <result>,1
,<type> <result>,1
,{ <type> <north>,1
,<type> <north>,1
,{ <type> <startTheseus>,1
,<type> <startTheseus>,1
<Board:rangeP2>,{ <Board:rangeP2> },1
,<Board:rangeP2> },1
<startPos>,<num> <startPos> <init>,1
,<startPos> <init>,1
<king_dir>,STRING <king_dir> <king_spaces>,6
,<king_dir> <king_spaces>,6
