2
KEY,WORDS,MULTIPLICITY
,"On the,1
"H7","H7" "H6",2
,"H7" "H5",2
,"H7" "G7",4
,"H7" "I7",4
,"H7" },2
,"H7" "E7",1
,"H7" "AC7",1
,"H7" "L15",1
,"H7" "C1",1
,"H7" "G8",1
Player,Player Mover,156
,Player Prev,5
,Player must,2
,Player >,31
,Player if:,14
,Player Loss,42
,Player (,8
,Player ),34
,Player Win,6
,Player P3,1
,Player P1,2
,Player P4,1
,Player P2,2
,Player picks,1
,Player "Home",15
,Player sows,1
,Player Next,7
,Player 1,2
,Player 2,12
,Player #1,1
,Player takes,1
,Player who,2
,Player action,3
,Player <,1
,Player index,2
,Player One,1
,Player Two,1
,Player wins,1
,Player 1's,1
,Player 3's,2
,Player 3,1
,Player on,1
,Player A",1
,Player Version:,1
,Player removal,1
,Player doctrines,1
,Player maps,1
,Player alternate,1
,Player determines,1
Lo,Lo Su,1
N1,N1 --COMMA--,730
"Microsoft","Microsoft" "Pragmata",26
N2,N2 --COMMA--,21
below,below the,3
,below it,3
,below ),5
,below on,1
,below and,1
,below each,1
N3,N3 --COMMA--,23
on:#2,on:#2 ),1
N4,N4 --COMMA--,12
N5,N5 --COMMA--,13
surviving,surviving form,1
,surviving games,1
,surviving member,1
N6,N6 --COMMA--,5
N7,N7 --COMMA--,32
"MoveChoice","MoveChoice" (,1
,"MoveChoice" "HopCaptureForwards",1
,"MoveChoice" "StepToEmptyForwards",1
recaptured,recaptured ),1
"RegularRegions","RegularRegions" (,1
,"RegularRegions" >,3
"R","R" 143,1
,"R" 170,1
Ma,Ma (,2
,Ma and,1
Entrenchment,Entrenchment sites,1
races,races in,1
,races to,1
NE,NE SE,8
,NE --COMMA--,42
,NE ),41
,NE SW,7
,NE (,2
,NE NW,2
,NE },1
,NE NE,1
,NE included:True,2
Me,Me XO",1
,Me XO,1
,Me XO_ai",1
al-Mustatila_ai",al-Mustatila_ai" ),1
"Loopy","Loopy" "Ourobouros",1
"IfEnemyBlotIt","IfEnemyBlotIt" (,3
,"IfEnemyBlotIt" ),3
"H8","H8" ),17
,"H8" },55
,"H8" "E2",1
,"H8" "I8",5
,"H8" "J8",1
,"H8" "H2",1
,"H8" "A8",1
,"H8" "R8",1
,"H8" "AC8",1
,"H8" "I7",1
,"H8" "G7",1
,"H8" "G8",1
,"H8" "F2",1
,"H8" "I6",1
Sina'anil",Sina'anil" (,1
,Sina'anil" <,1
turn:,turn: a,1
,turn: Take,1
,turn: an,1
,turn: 3,1
,turn: to,1
angles,angles along,1
elderly,elderly .,1
,elderly man,1
NW,NW SW,8
,NW ),42
,NW --COMMA--,42
,NW (,3
,NW SE,6
,NW },1
,NW NW,1
,NW NE,1
,NW included:True,2
trick,trick of,1
,trick to,1
"SwallowsWings2","SwallowsWings2" {,1
"S","S" 136,1
,"S" 186,1
com/rulebooks/GOWITHTHEFLOE_EN,com/rulebooks/GOWITHTHEFLOE_EN .,1
"RestrictedHumanMoveSpots","RestrictedHumanMoveSpots" ),1
,"RestrictedHumanMoveSpots" (,1
chose,chose to,1
"Qi,"Qi Guo,3
France,France .,12
,France --COMMA--,20
,France using,1
,France since,2
,France in,2
,France ),1
,France and,3
Anglicorum,Anglicorum (,3
,Anglicorum was,1
harder,harder to,1
turn",turn" ),1
OK,OK --COMMA--,1
"math/graph","math/graph" ),11
Oefele,Oefele 1904,1
,Oefele 1904:,1
"Isaak,"Isaak Grigorevich,1
P1,P1 (,950
,P1 Win,219
,P1 ),2057
,P1 "StepToEmpty",20
,P1 N,29
,P1 ?,2
,P1 <,4
,P1 S,1
,P1 Loss,14
,P1 "StepDiagonalToEmpty",1
,P1 .,2
,P1 makes,1
,P1 directed:True,229
,P1 6,16
,P1 P3,31
,P1 {,36
,P1 Home,66
,P1 0,39
,P1 61,1
,P1 E,2
,P1 P2,56
,P1 "Arc",1
,P1 "Track1",2
,P1 12,1
,P1 7,10
,P1 scale:0,7
,P1 11,2
,P1 },23
,P1 23,1
,P1 56,3
,P1 25,2
,P1 2,35
,P1 13,2
,P1 22,1
,P1 P4,3
,P1 --COMMA--,1
,P1 "House,2
,P1 in:,1
,P1 "Suffragettes",1
,P1 "D1",2
,P1 "E3",2
,P1 26,2
,P1 1,40
,P1 3,25
,P1 4,21
,P1 5,20
,P1 8,3
,P1 9,4
,P1 "Home",38
,P1 image:"triangle",1
,P1 46,1
,P1 "RightCentral",1
,P1 #1,1
,P1 size:1,1
,P1 67,1
,P1 "Minus",2
,P1 29,1
,P1 inner,47
,P1 four,1
,P1 "FourLeftInner",1
,P1 outer,14
,P1 "Outer",8
,P1 "Inner",9
,P1 half,1
,P1 "HalfRightInner",1
,P1 15,2
,P1 14,2
,P1 home,92
,P1 sides,1
,P1 LeftMost,1
,P1 End,1
,P1 Inner,4
,P1 Left,2
,P1 Outer,1
,P1 "InnerInit",1
,P1 24,1
,P1 34,1
,P1 32,1
,P1 first,1
,P1 FirstSite,33
,P1 "PiecesOwnedByP2",1
,P1 LastSite,7
,P1 "OpeningRegion",1
,P1 right,1
,P1 Three,2
,P1 Draw,1
,P1 places,1
,P1 >,2
,P1 "Order",1
,P1 "O",2
,P1 All,1
,P1 Vertex,2
,P1 "CounterStar",1
,P1 "DoubleCounter",1
,P1 "G3",1
,P1 "M2",1
,P1 W,2
,P1 or,2
,P1 "Persians",1
,P1 "Palace",1
,P1 "StepMoveOnThePlace",1
,P1 fillColour:,5
,P1 piece:"General",1
,P1 "Defence",1
,P1 144,1
,P1 "TinSoldier",1
,P1 image:"square",2
,P1 state:0,1
,P1 "Disc",7
,P1 Edge,8
,P1 "Hex",2
,P1 maxState:3,1
,P1 maxState:6,1
,P1 "Ball",16
,P1 "I",1
,P1 "TerritoryP1",1
,P1 "Move",2
,P1 "StepOrthogonalToEmpty",50
No,No other,6
,No more,6
,No spaces,1
,No second,1
,No piece,4
,No exchange,1
,No marked,1
,No simultaneous,2
,No capture,2
,No captures,2
,No Simultaneous,1
,No swap,1
,No swapping,10
,No en,15
,No castling,15
,No en-passant,1
,No available,1
,No Doctrine,4
,No effect,1
,No friendly,1
,No path,1
,No deduction,1
,No equipment,1
P2,P2 "StepToEmpty",25
,P2 ),1644
,P2 Win,183
,P2 (,898
,P2 <,4
,P2 N,12
,P2 E,1
,P2 can,1
,P2 "StepDiagonalToEmpty",1
,P2 to,1
,P2 wins,1
,P2 win,1
,P2 makes,1
,P2 directed:True,230
,P2 7,4
,P2 P4,30
,P2 {,36
,P2 Home,10
,P2 12,8
,P2 21,1
,P2 "Car",1
,P2 6,18
,P2 P1,13
,P2 "Arc",1
,P2 },30
,P2 "Track2",2
,P2 25,3
,P2 Loss,7
,P2 18,3
,P2 scale:0,3
,P2 19,6
,P2 31,1
,P2 10,5
,P2 35,4
,P2 0,13
,P2 2,32
,P2 "2",1
,P2 14,1
,P2 13,4
,P2 P3,34
,P2 "Albert,2
,P2 in:,1
,P2 "Police",1
,P2 .,1
,P2 "E8",2
,P2 "D6",2
,P2 27,4
,P2 48,1
,P2 1,36
,P2 3,22
,P2 4,20
,P2 5,17
,P2 8,4
,P2 9,1
,P2 "Home",37
,P2 degrees:180,18
,P2 image:"triangle",1
,P2 //,1
,P2 46,1
,P2 "RightCentral",1
,P2 #1,1
,P2 42,1
,P2 76,1
,P2 36,2
,P2 22,1
,P2 S,29
,P2 23,3
,P2 "Minus",2
,P2 20,1
,P2 26,1
,P2 29,1
,P2 home,148
,P2 inner,47
,P2 four,1
,P2 "FourLeftInner",1
,P2 "Outer",8
,P2 "Inner",9
,P2 outer,10
,P2 half,1
,P2 "HalfRightInner",1
,P2 24,2
,P2 16,2
,P2 17,5
,P2 sides,1
,P2 LeftMost,1
,P2 End,1
,P2 Inner,4
,P2 Left,2
,P2 Outer,1
,P2 "InnerInit",1
,P2 33,1
,P2 first,1
,P2 LastSite,33
,P2 "PiecesOwnedByP1",1
,P2 39,1
,P2 FirstSite,7
,P2 11,6
,P2 15,1
,P2 "OpeningRegion",1
,P2 right,1
,P2 Three,2
,P2 >,2
,P2 "Chaos",1
,P2 "X",2
,P2 All,1
,P2 Vertex,2
,P2 "CounterStar",1
,P2 "DoubleCounter",1
,P2 "Stick",1
,P2 "G9",1
,P2 "A10",1
,P2 W,1
,P2 "Spartans",1
,P2 "Hoplite",1
,P2 "General",1
,P2 "Warlord",1
,P2 piece:"Osho",8
,P2 degrees:270,1
,P2 "Palace",1
,P2 "StepMoveOnThePlace",1
,P2 fillColour:,5
,P2 "_black",5
,P2 piece:"General",1
,P2 "Defence",1
,P2 148,1
,P2 "TinSoldier",1
,P2 "RegimentalOutline",1
,P2 "RiderOutline",1
,P2 "CannonOutline",1
,P2 "WagonOutline",1
,P2 image:"square",2
,P2 "Flip",16
,P2 state:0,1
,P2 "Disc",7
,P2 Edge,6
,P2 "Hex",2
,P2 maxState:3,1
,P2 maxState:6,1
,P2 "Ball",16
,P2 "I",1
,P2 "TerritoryP2",1
P3,P3 directed:True,98
,P3 17,1
,P3 },28
,P3 (,78
,P3 ),282
,P3 88,1
,P3 {,2
,P3 12,1
,P3 56,2
,P3 P5,12
,P3 22,1
,P3 2,8
,P3 P2,2
,P3 Win,11
,P3 "H4",1
,P3 "F5",1
,P3 5,3
,P3 45,1
,P3 P4,28
,P3 "RightCentral",1
,P3 #1,1
,P3 53,1
,P3 scale:0,1
,P3 76,2
,P3 82,1
,P3 20,2
,P3 52,1
,P3 28,1
,P3 4,3
,P3 "Y",2
,P3 E,1
,P3 S,1
,P3 3,8
,P3 1,3
,P3 Loss,3
,P3 6,1
,P3 degrees:180,1
,P3 piece:"General",1
,P3 "Flip",2
,P3 state:0,1
,P3 "Hex",1
,P3 "Disc",1
P4,P4 directed:True,91
,P4 21,1
,P4 },29
,P4 (,62
,P4 ),221
,P4 32,1
,P4 {,1
,P4 18,1
,P4 35,2
,P4 P6,12
,P4 10,1
,P4 14,2
,P4 P1,2
,P4 Win,9
,P4 "A5",1
,P4 "C4",1
,P4 5,3
,P4 45,1
,P4 "RightCentral",1
,P4 #1,1
,P4 3,6
,P4 11,1
,P4 scale:0,1
,P4 44,1
,P4 30,1
,P4 27,1
,P4 28,1
,P4 4,9
,P4 "Z",1
,P4 E,1
,P4 N,1
,P4 1,3
,P4 2,3
,P4 6,1
,P4 degrees:90,1
,P4 piece:"General",1
,P4 P5,25
,P4 "Flip",2
,P4 state:0,1
,P4 Loss,1
,P4 "Hex",1
,P4 "Disc",1
P5,P5 directed:True,60
,P5 56,1
,P5 (,11
,P5 },9
,P5 ),78
,P5 4,3
,P5 5,2
,P5 piece:"General",1
,P5 P6,25
,P5 P7,8
,P5 Win,6
,P5 "Hex",1
,P5 "Disc",1
P6,P6 directed:True,60
,P6 35,1
,P6 (,9
,P6 },14
,P6 ),76
,P6 5,3
,P6 6,2
,P6 piece:"General",1
,P6 P7,20
,P6 P8,8
,P6 Win,6
P7,P7 ),68
,P7 directed:True,49
,P7 6,2
,P7 (,4
,P7 7,2
,P7 piece:"General",1
,P7 P8,20
,P7 },7
,P7 P9,6
,P7 Win,5
Nu,Nu (,1
P8,P8 ),61
,P8 directed:True,49
,P8 7,2
,P8 (,2
,P8 8,2
,P8 },12
,P8 P9,15
,P8 P10,6
,P8 Win,5
property:,property: If,1
"FreeWolf","FreeWolf" Each,2
,"FreeWolf" P1,1
,"FreeWolf" P2,1
P9,P9 ),54
,P9 directed:True,38
,P9 8,1
,P9 P10,20
,P9 },2
,P9 P11,4
,P9 Win,4
OX,OX XO,1
adjacent,adjacent points,3
,adjacent spot,93
,adjacent goat,3
,adjacent vacant,4
,adjacent intersection,11
,adjacent one,1
,adjacent side,5
,adjacent hen,2
,adjacent point,25
,adjacent space,25
,adjacent dog,2
,adjacent opponent's,9
,adjacent empty,36
,adjacent piece,20
,adjacent to,75
,adjacent spaces,5
,adjacent dark,1
,adjacent quadrant,2
,adjacent friendly,1
,adjacent enemy,7
,adjacent hole,2
,adjacent square,10
,adjacent man,1
,adjacent opponent,2
,adjacent position,2
,adjacent holes,5
,adjacent corners,1
,adjacent if,1
,adjacent unoccupied,3
,adjacent sites,1
,adjacent vertex,3
,adjacent intersections,2
,adjacent cell,2
,adjacent orthogonal,2
,adjacent sides,1
,adjacent squares,5
,adjacent opposing,2
,adjacent player,4
,adjacent pieces,1
,adjacent .,5
,adjacent field,1
,adjacent directions,10
,adjacent direction,9
,adjacent directions:,1
,adjacent site,1
,adjacent unit,1
,adjacent building,1
,adjacent stones,3
,adjacent movement,1
,adjacent goats,1
,adjacent cells,1
,adjacent checkers,1
,adjacent Enemy,2
,adjacent cells",1
,adjacent locations,1
,adjacent pair,2
,adjacent mover,2
,adjacent hexes,1
,adjacent (,1
,adjacent enemies,1
,adjacent rhombuses,1
,adjacent circles,1
,adjacent peg,1
Rabbatuees",Rabbatuees" (,1
"wolf","wolf" {,1
rolls,rolls on,1
,rolls in,1
,rolls two,3
,rolls the,5
,rolls again,2
,rolls triples,1
,rolls a,4
,rolls one,1
,rolls highest,1
,rolls doubles,1
,rolls of,1
,rolls .,3
,rolls where,1
,rolls are,1
E8",E8" P2,4
,E8" P4,1
"RestOfThrow","RestOfThrow" (,1
,"RestOfThrow" ),4
4-player,4-player intuitive,1
,4-player Othello,1
,4-player chess,1
,4-player Shogi,1
,4-player --COMMA--,3
"Columns","Columns" 8,19
,"Columns" ),229
,"Columns" 2,98
,"Columns" store:None,80
,"Columns" <,40
,"Columns" 5,2
,"Columns" 7,11
,"Columns" 3,6
,"Columns" 12,4
,"Columns" 1,1
,"Columns" 9,2
,"Columns" 6,25
,"Columns" {,8
,"Columns" 4,1
,"Columns" 10,1
,"Columns" (,8
,"Columns" to:,2
Okwe,Okwe is,1
,Okwe --COMMA--,1
"SwallowsWings1","SwallowsWings1" {,1
plots,plots of,1
"T","T" 135,1
Of,Of The,1
,Of War,1
,Of special,1
Perhaps,Perhaps they,1
queens,queens ),1
,queens .,2
,queens arranged,1
,queens in,2
,queens are,1
,queens on,1
Oi,Oi (,1
,Oi --COMMA--,1
forms,forms of,5
,forms a,6
,forms an,1
,forms no,1
,forms one,2
,forms .,1
,forms (,1
On,On one,3
,On the,23
,On either,1
,On its,6
,On each,6
,On a,8
,On your,7
,On their,5
,On whites,1
,On opposite,1
,On his,1
,On reaching,4
,On turns,1
,On all,1
"H9","H9" "I9",7
,"H9" "J9",1
,"H9" "I11",2
,"H9" >,1
,"H9" "G9",2
,"H9" "H8",1
,"H9" },5
,"H9" "AC9",1
,"H9" "H1",1
teaser,teaser --COMMA--,1
Sending,Sending an,1
Meta,Meta >,5
net/,net/ ?,2
"Hole,"Hole 6,1
Or,Or Repeating,2
,Or according,1
com/wxk116/Roman/BoardGames/latruncu,com/wxk116/Roman/BoardGames/latruncu .,2
Ot,Ot (,1
"MountainGeneral1","MountainGeneral1" {,1
PY,PY ],2
303-304,303-304 .,1
"Ruleset,"Ruleset used,1
,"Ruleset suggested,4
Cua,Cua Kin,2
"Luuth,"Luuth is,1
"U30","U30" },1
MainWin1,MainWin1 >,1
901BCE,901BCE .,1
MainWin0,MainWin0 >,1
pounds,pounds --COMMA--,1
"Tron,"Tron is,1
"Chandraki","Chandraki" "Chadraki",1
represented,represented the,1
,represented as,1
,represented by,2
,represented here,1
Best,Best claims,1
"J31","J31" "AA31",1
"DistInNESW","DistInNESW" (,1
,"DistInNESW" ),1
Po,Po (,1
Players:Play,Players:Play >,1
"Elephant","Elephant" Each,18
,"Elephant" "Hand",1
,"Elephant" Next,6
,"Elephant" (,5
,"Elephant" ),6
,"Elephant" Mover,4
,"Elephant" P1,4
,"Elephant" 0,1
,"Elephant" P2,4
,"Elephant" },1
,"Elephant" image:"Elephant",1
Board:MainWinC,Board:MainWinC >,10
remain,remain .,3
,remain the,3
,remain on,6
,remain behind,1
,remain in,12
,remain empty,1
,remain (,1
,remain touching,1
,remain from,1
,remain connected,1
"Ahtarah,"Ahtarah Guti",1
,"Ahtarah Guti,1
,"Ahtarah Guti_ai",1
"Pachesi,"Pachesi is,1
"4x8","4x8" <,2
HumanLight,HumanLight ),6
"Galatjan,"Galatjan is,1
"Suffragetto_ai","Suffragetto_ai" ),1
Begum,Begum 22-06-2020",3
,Begum 01-06-2020",1
,Begum 25-05-2020",3
,Begum 29-06-2020",1
,Begum 22-05-2020",1
,Begum 26-05-2020",1
,Begum 11-06-2020",1
"SilverHare","SilverHare" Each,1
,"SilverHare" P1,1
,"SilverHare" P2,1
S",S" P1,3
,S" directed:True,1
,S" P2,2
"Where","Where" (,15
,"Where" {,8
Board:MainWin0,Board:MainWin0 >,2
"Some,"Some Choice",1
,"Some of,1
eye,eye --COMMA--,1
,eye .,1
"Ishighän,"Ishighän is,1
com/thread/2518705\",com/thread/2518705\" target=\"_blank\",1
himself,himself in,1
,himself who,1
"EdgeBetweenCells","EdgeBetweenCells" (,2
Board:MainWin1,Board:MainWin1 >,2
Hoyito",Hoyito" "Casitas",1
angled,angled toward,1
Sticks,Sticks are,5
Mehen,Mehen was,1
Althöfer,Althöfer --COMMA--,1
"Ti,"Ti is,1
Qi,Qi (,1
,Qi is,1
"HalfHexHexBoard","HalfHexHexBoard" <,1
"Bear","Bear" Each,1
,"Bear" P2,2
,"Bear" P1,1
,"Bear" (,1
"Hop","Hop" <,1
,"Hop" ),5
,"Hop" (,32
,"Hop" #1,7
,"Hop" ~,4
,"Hop" Diagonal,2
,"Hop" if:,1
"J32","J32" "AA32",1
MainWinC,MainWinC >,1
"To,"To be,2
,"To win,2
,"To place",1
,"To Capture",1
,"To Move,1
,"To start,1
,"To control,1
S1,S1 --COMMA--,440
Doze",Doze" "Qirq",1
S2,S2 --COMMA--,23
S3,S3 --COMMA--,22
S4,S4 --COMMA--,13
S5,S5 --COMMA--,6
S6,S6 --COMMA--,6
S7,S7 --COMMA--,32
"Maze_ai","Maze_ai" ),1
"Ruleset/Set,"Ruleset/Set Dilth',1
code:,code: <,1
"W","W" 3,2
,"W" 2,1
Shodra_ai",Shodra_ai" ),2
"Cram","Cram" (,1
\"makes,\"makes a,1
SE,SE NW,11
,SE --COMMA--,45
,SE ),38
,SE },6
,SE (,2
,SE NE,2
,SE SE,1
,SE SW,2
default,default the,1
,default 2,1
,default Equi,1
,default Hops-a-Daisy,1
,default Equiversi,4
,default for,1
,default Originals,1
,default rules,1
gray,gray or,1
"Beals,"Beals and,1
"U32","U32" },1
"BarEmpty","BarEmpty" (,10
,"BarEmpty" Mover,1
"Awethlacnawe","Awethlacnawe" },1
"Um,"Um el,6
,"Um el-Bagara",1
,"Um el-Bagara,1
,"Um el-Bagara_ai",1
Nè,Nè (,1
,Nè in,1
,Nè --COMMA--,1
,Nè elsewhere,1
,Nè .,1
,Nè forward,1
"Un,"Un Almy,1
Quadruple_ai",Quadruple_ai" ),1
"J33","J33" "AA33",1
Courier,Courier (,2
"KingNotCheckedAndToEmpty","KingNotCheckedAndToEmpty" (,63
"Migeod,"Migeod 1926:,1
"LeftFurtherRow","LeftFurtherRow" {,1
,"LeftFurtherRow" Mover,2
"Seal1","Seal1" ),2
,"Seal1" {,1
alternatively,alternatively moves,1
SW,SW },12
,SW --COMMA--,47
,SW ),39
,SW NE,4
,SW (,3
,SW SE,2
,SW SW,1
,SW NW,2
looping,looping along,1
black,black pieces,5
,black tokens,1
,black player,6
,black wins,1
,black ),6
,black piece,7
,black --COMMA--,12
,black side,4
,black sides,5
,black along,1
,black .,5
,black to,3
,black and,9
,black on,7
,black with,1
,black =,6
,black army,1
,black stones,4
,black hair,1
,black or,5
,black squares,2
,black spaces,2
,black dogs,1
,black space,1
,black for,1
,black so,1
,black queen,2
,black king,2
,black player's,1
,black dot,5
,black dots,5
,black are,2
,black face,1
,black up,1
,black faces,1
,black ;,1
,black stone,1
,black blocking,1
,black key,1
,black Osho,1
structures,structures in,1
"Madelinette,"Madelinette is,1
"U33","U33" },1
"4x6","4x6" <,1
underattack,underattack .,1
"X","X" ),2
"Described,"Described by,1
Sa,Sa (,1
seveal,seveal similar,1
3x3x3,3x3x3 board,1
such,such as,21
,such that,20
,such --COMMA--,7
,such move,2
,such a,20
,such an,1
,such case,1
,such backward,1
classic,classic Chess,1
,classic solitaire,1
Teleportations",Teleportations" <,1
"J34","J34" "AA34",1
TO,TO ADD,1
grab,grab a,1
So,So unlike,1
,So there,1
,So --COMMA--,1
,So the,1
Other,Other versions,1
,Other game,1
,Other pieces,1
,Other than,1
,Other Than,1
,Other scoring,2
Sr,Sr .,1
St,St .,5
Su,Su Can,1
,Su Doku",1
"Craig,"Craig Duncan,2
com/boardgame/8243/rolit\",com/boardgame/8243/rolit\" target=\"_blank\",1
\"doki\",\"doki\" (,1
"U34","U34" },1
"Awithlaknakwe,"Awithlaknakwe is,1
"CloudEagle","CloudEagle" Each,1
\"cannon\",\"cannon\" ),1
"Y","Y" 35,1
,"Y" (,1
,"Y" P3,2
,"Y" ),2
arriving,arriving at,1
unblackened,unblackened sides,1
"Sprout-R-Out","Sprout-R-Out" (,1
"We,"We cannot,2
Poprad,Poprad in,1
Te,Te (,1
,Te generally,1
,Te moves,1
,Te to,1
,Te while,1
features,features an,2
,features with,1
,features unique,1
,features orthogonal,1
,features both,1
,features are,1
"OneRowIsEmpty"	,"OneRowIsEmpty"	 (,1
use:Cell,use:Cell ),20
UK,UK and,1
values:,values: 1,1
,values: Raja,1
,values: Janggun,1
Matsumoto",Matsumoto" ),1
"Mweso","Mweso" (,1
Chaturanga,Chaturanga --COMMA--,8
,Chaturanga boards,1
,Chaturanga .,7
,Chaturanga played,2
,Chaturanga which,1
,Chaturanga throughout,1
,Chaturanga (,1
,Chaturanga as,1
,Chaturanga has,1
"J35","J35" "AA35",1
Cross_ai",Cross_ai" ),1
To,To ),1798
,To (,14
,To begin,5
,To move,8
,To Reconstruct,9
,To win,7
,To site,1
,To reach,1
,To progress,1
,To enter,1
,To afterConsequence:True,92
,To start,2
,To know,1
,To avoid,1
,To >,2
,To make,2
,To capture,2
,To castle,1
,To promote,20
,To leave,1
,To an,4
,To a,2
,To step,1
,To purchase,1
,To prevent,1
,To find,1
,To increase,1
,To setup,1
,To minimise,1
,To live,1
,To Net:,1
,To create,1
"Tablut","Tablut" (,1
"LastEdge_ai","LastEdge_ai" ),1
net/vbull/puzzles/35331-squaro,net/vbull/puzzles/35331-squaro .,1
west/spring,west/spring is,1
Ruk",Ruk" (,1
US,US as,1
seeming,seeming experimentation,1
\"women\",\"women\" and,1
Tu,Tu (,1
,Tu is,1
Player:start,Player:start >,7
"DrunkenElephant","DrunkenElephant" Each,2
,"DrunkenElephant" P1,2
,"DrunkenElephant" P2,2
,"DrunkenElephant" (,1
"Bean","Bean" P2,1
,"Bean" Shared,1
,"Bean" 0,1
"Z","Z" P4,1
,"Z" ),1
"Goldilocks,"Goldilocks Stones",1
,"Goldilocks Stones,2
,"Goldilocks Stones_ai",1
W",W" P2,25
,W" P1,31
,W" directed:True,5
,W" loop:True,276
,W" >,231
,W" P3,2
,W" P4,1
duplicate,duplicate of,1
"4x4","4x4" <,25
sharing,sharing a,1
Free,Free Zone",4
,Free Eagle:,1
,Free King,2
,Free Eagle,1
Ginsho,Ginsho (,1
diagonallydown,diagonallydown and,1
"NoVertexUsedByWallBetweenCells","NoVertexUsedByWallBetweenCells" (,5
,"NoVertexUsedByWallBetweenCells" #1,1
"ThrowDiceValue","ThrowDiceValue" (,7
,"ThrowDiceValue" {,6
Forward",Forward" <,1
Workers,Workers can,1
"J36","J36" "AA36",1
Individual,Individual stones,1
"Hora,"Hora 1933:,2
W1,W1 --COMMA--,56
Markus,Markus ),1
piece_name_key,piece_name_key >,4
W2,W2 --COMMA--,25
"Ruleset/Kints,"Ruleset/Kints (,1
Fres,Fres (,1
Up,Up to,2
W3,W3 --COMMA--,24
huff,huff --COMMA--,1
,huff rule",2
,huff rule,2
NumOfPlayers:BoardShape,NumOfPlayers:BoardShape >,2
Ur,Ur --COMMA--,1
W4,W4 --COMMA--,9
W5,W5 --COMMA--,10
"Five","Five" 	,1
W6,W6 --COMMA--,9
tamarind,tamarind seeds,1
next,next turn,67
,next adjacent,3
,next intersection,2
,next rank,1
,next highest,1
,next ),91
,next die,6
,next three,2
,next space,3
,next to,55
,next point,3
,next ring,1
,next player,13
,next move,11
,next circle,5
,next concentric,1
,next consecutively,1
,next piece,1
,next spot,2
,next hole,62
,next one,2
,next sowing,1
,next state,1
,next available,5
,next round,3
,next phase,4
,next able,1
,next in,2
,next holes,1
,next empty,1
,next and,1
,next >,1
,next row,8
,next open,3
,next squares,1
,next --COMMA--,1
,next .,5
,next of,1
,next throw,1
,next stage,1
,next opportunity,1
,next stone,1
,next player's,3
,next generation,1
W7,W7 --COMMA--,28
occupy,occupy the,12
,occupy a,9
,occupy one,2
,occupy home,5
,occupy three,1
,occupy this,1
,occupy all,1
,occupy or,1
,occupy .,2
occur:,occur: the,1
"Fill,"Fill A,1
,"Fill a,1
"Lha-Mo,"Lha-Mo 1926:,1
classes,classes of,1
,classes in,1
,classes .,1
Forwards,Forwards Leftward,3
,Forwards Rightward,14
,Forwards (,8
,Forwards >,1
,Forwards Diagonal,1
,Forwards Backward,9
,Forwards ),16
,Forwards },20
,Forwards BR,2
,Forwards Rightwards,7
,Forwards ~,2
,Forwards "Promote",1
,Forwards of:All,1
"Ruleset/Six,"Ruleset/Six Holes,6
,"Ruleset/Six Stick,3
name—is,name—is one,1
penalized,penalized by,2
X",X" (,1
Southeast,Southeast Asia,6
,Southeast --COMMA--,1
LeftInnerHolesP1,LeftInnerHolesP1 >,1
BoardShape:directionUsed,BoardShape:directionUsed >,2
LeftInnerHolesP2,LeftInnerHolesP2 >,1
button,button Pass,1
Puzzle_ai",Puzzle_ai" ),2
"Quantik,"Quantik is,1
"Ruleset/Sik,"Ruleset/Sik (,1
ENE1,ENE1 --COMMA--,2
"Ruleset/Sig,"Ruleset/Sig (,8
,"Ruleset/Sig wa,1
ENE7,ENE7 --COMMA--,20
supporting,supporting anything,1
numPerHole:,numPerHole: (,1
Rules/Bell",Rules/Bell" "Dice/1xD4",1
"4x22,"4x22 board,1
"PowerLeft","PowerLeft" ),11
,"PowerLeft" 0,4
,"PowerLeft" (,3
Alternatively,Alternatively --COMMA--,4
"Ruleset/Nine,"Ruleset/Nine counters,3
"Touch,"Touch and,1
,"Touch Down",1
"GetDoctrineValue","GetDoctrineValue" (,14
effectively,effectively place,1
grained,grained --COMMA--,1
"BambooNine","BambooNine" P1,1
,"BambooNine" "CharacterOne",1
Y",Y" (,2
,Y" },1
"Awithlaknan,"Awithlaknan Mosona",1
,"Awithlaknan Mosona,1
,"Awithlaknan Mosona_ai",1
"Yoté","Yoté" },1
Wa,Wa Dukk",1
We,We store,3
,We indicate,1
,We update,1
,We check,1
,We can,1
,We deem,1
,We define,1
,We remove,1
"CaptureToPieceAndResetCounter","CaptureToPieceAndResetCounter" (,24
,"CaptureToPieceAndResetCounter" ),107
grey,grey disc,1
"4x13,"4x13 --COMMA--,1
,"4x13 board,1
single-player,single-player game,1
"Raffles,"Raffles 1817:,1
"4x16,"4x16 board,1
XO,XO On,1
,XO --COMMA--,1
Within,Within (,14
,Within the,1
attempted,attempted to,1
"Find,"Find Four",1
Wu,Wu in,1
"4x12,"4x12 board,4
play,play (,1409
,play <,12
,play with,10
,play again,6
,play .,63
,play --COMMA--,37
,play as,15
,play first,4
,play against,5
,play >,10
,play on,33
,play the,18
,play their,2
,play one,2
,play until,4
,play it,4
,play for,9
,play six,1
,play five,1
,play two,1
,play of,1
,play started,2
,play they,1
,play in,17
,play dice,1
,play dice\",1
,play which,1
,play anticlockwise,1
,play from,5
,play and,2
,play ends,9
,play during,1
,play using,1
,play remain,1
,play ;,1
,play continues,5
,play to,2
,play cannot,1
,play there,1
,play all,1
